Label_Encoded,score_isolation_forest,pred_isolation_forest,score_lof,pred_lof,score_oneclass_svm,pred_oneclass_svm,score_ensemble,pred_ensemble
1,0.10176487153739489,1,1.189361572265625,1,257.63920004355987,1,0.5993947511499148,1
1,0.10047094629578068,1,1.250922679901123,1,259.2861071049978,1,0.5993726236676947,1
1,0.10164669426858586,1,1.1908538341522217,1,257.7375258903056,1,0.5993458111582067,1
1,0.10174866728920995,1,1.1873846054077148,1,257.60495755063727,1,0.5993451249244579,1
1,0.10125278577575636,1,1.212082862854004,1,258.20388010687043,1,0.5993077728975451,1
1,0.09421603266221978,1,22.236783981323242,1,266.2053594507681,1,0.5992523346154721,1
1,0.09400598772950408,1,17.524539947509766,1,266.6792407311541,1,0.5992236956353402,1
1,0.10042884396032081,1,1.2550137042999268,1,259.1705264174568,1,0.5992202192610084,1
1,0.0934083191048003,1,45.420562744140625,1,266.00615522492336,1,0.5991684295896429,1
1,0.09455530269402701,1,16.42025375366211,1,265.8870400995787,1,0.5991015947096873,1
1,0.09526471912168222,1,10.023370742797852,1,265.26768332709855,1,0.5990847168706442,1
1,0.10105987945828843,1,1.2046113014221191,1,258.1868175472664,1,0.5990681342773684,1
1,0.10101390262970189,1,1.2162177562713623,1,258.16013388347886,1,0.5989913238036797,1
1,0.10098888492050573,1,1.207935094833374,1,258.1668131207378,1,0.598967897591799,1
1,0.10137020001650965,1,1.1876804828643799,1,257.61667964623706,1,0.5989161896939086,1
1,0.10095881925175432,1,1.2081208229064941,1,258.13196043459845,1,0.5989017247522128,1
1,0.1012043850132418,1,1.1879184246063232,1,257.69730242336135,1,0.5987959951115212,1
1,0.10039140747796271,1,1.2285118103027344,1,258.73468020618304,1,0.5987845288038393,1
1,0.0930489995937187,1,45.921390533447266,1,266.0146029494352,1,0.5987810864819791,1
1,0.09999111781560388,1,1.2488083839416504,1,259.20964677332756,1,0.5987467663467124,1
1,0.10110796435281066,1,1.1931610107421875,1,257.7336116993473,1,0.5987168442724767,1
1,0.09992102475669995,1,1.244847297668457,1,259.19915353342003,1,0.5986557853347904,1
1,0.10026223442793325,1,1.2293736934661865,1,258.7439044152693,1,0.5986428510530223,1
1,0.0997600247522058,1,1.2546203136444092,1,259.3458972244416,1,0.5986009299913156,1
1,0.10068111345757835,1,1.2076120376586914,1,258.11584135592057,1,0.598564776033654,1
1,0.10020032852770411,1,1.2286419868469238,1,258.7363587530321,1,0.5985641651454839,1
1,0.10089450244774156,1,1.1975910663604736,1,257.8344498516357,1,0.5985596473658356,1
1,0.10092591651739569,1,1.1964797973632812,1,257.7905725041803,1,0.5985567083800686,1
1,0.09368974376346317,1,14.37287425994873,1,266.466449732198,1,0.598525176776941,1
1,0.09276400009495911,1,45.481483459472656,1,266.02225984675255,1,0.5984374273842749,1
1,0.10005947138023608,1,1.2309503555297852,1,258.7746400041036,1,0.5984350544668756,1
1,0.09978426911626426,1,1.2348370552062988,1,258.9643658875396,1,0.5982858919818551,1
1,0.09332737986177919,1,15.657127380371094,1,266.49911710691424,1,0.5981909258408438,1
1,0.10026668683716944,1,1.2111806869506836,1,258.22441784342703,1,0.5981811290514036,1
1,0.09321724419438304,1,17.36065101623535,1,266.51929945906545,1,0.5981570299150191,1
1,0.09250429787019476,1,45.478946685791016,1,266.01899230482445,1,0.5981328239181396,1
1,0.09418924618021607,1,10.311383247375488,1,265.56416717698386,1,0.598114742017832,1
1,0.10065372435543685,1,1.188469648361206,1,257.6069214019852,1,0.5980755186186449,1
1,0.09435603302780282,1,10.06117057800293,1,265.31670538426454,1,0.5980752426247495,1
1,0.09434339598659647,1,10.067445755004883,1,265.32701694638547,1,0.5980700998766509,1
1,0.09948777548052967,1,1.251032829284668,1,259.0898892281878,1,0.5980549525591846,1
1,0.09313054377940277,1,16.838510513305664,1,266.51710196668756,1,0.598031125686281,1
1,0.09955559775784184,1,1.2380106449127197,1,258.9638933675981,1,0.5980200827260926,1
1,0.09318742550386339,1,15.633474349975586,1,266.480816982201,1,0.5980109423925231,1
1,0.1002213049815216,1,1.2043840885162354,1,258.08404995281376,1,0.5980021925777935,1
1,0.09942600580838667,1,1.2419631481170654,1,259.07152347722086,1,0.5979663456759591,1
1,0.10015603331099954,1,1.2075130939483643,1,258.11024596034986,1,0.5979500433207413,1
1,0.10010228287911715,1,1.2089653015136719,1,258.1562796155307,1,0.5979289957768988,1
1,0.09231877365990704,1,45.468685150146484,1,266.0173838308618,1,0.5979154982661851,1
1,0.10008648580796042,1,1.209237813949585,1,258.148638590998,1,0.5979038093044565,1
1,0.09257830804631373,1,48.99730682373047,1,265.46176409711586,1,0.597875543429379,1
1,0.09379219858407328,1,3.2394814491271973,1,266.1616323828449,1,0.5978747297107216,1
1,0.09209052822407138,1,49.76172637939453,1,266.02596009708964,1,0.597849392965654,1
1,0.10005349387762619,1,1.203674554824829,1,258.07506907463545,1,0.5977992458759696,1
1,0.09916119226579834,1,1.2503955364227295,1,259.2204655527125,1,0.597792857669354,1
1,0.09931262152293785,1,1.241102695465088,1,258.9973665713592,1,0.5977681154118916,1
1,0.09407861414452601,1,10.035477638244629,1,265.2878848919737,1,0.5977261095727756,1
1,0.09998511463108584,1,1.206350326538086,1,258.04856578976757,1,0.5976961863723803,1
1,0.09993318041452781,1,1.2033236026763916,1,258.0681162834434,1,0.5976532876497752,1
1,0.09911161341934371,1,1.2522993087768555,1,259.11378839134017,1,0.5976396625340528,1
1,0.0989556477967134,1,1.2510871887207031,1,259.25053937828125,1,0.5975811982215092,1
1,0.09982866020397896,1,1.2065815925598145,1,258.0853282553882,1,0.5975475094030509,1
1,0.10008779202051976,1,1.1922674179077148,1,257.7310295501685,1,0.5975298926688136,1
1,0.09883823401575098,1,1.2527782917022705,1,259.3096539197706,1,0.5974979733758734,1
1,0.09895715722553511,1,1.2436113357543945,1,259.1439460778182,1,0.5974869827659218,1
1,0.09376514621821075,1,10.14538860321045,1,265.41741300775095,1,0.5974832276719645,1
1,0.0996016895192714,1,1.2113871574401855,1,258.25420198928043,1,0.5974356845082939,1
1,0.09921206558410056,1,1.2284126281738281,1,258.7209746021212,1,0.5974028094916811,1
1,0.09890985910380667,1,1.2465362548828125,1,259.110745995191,1,0.5974024048187109,1
1,0.09973877211100557,1,1.2038991451263428,1,258.0373896576736,1,0.5974000040675339,1
1,0.1000017832592095,1,1.1909911632537842,1,257.6900825167042,1,0.5973932273493484,1
1,0.09893931733920702,1,1.240403413772583,1,259.0618927804552,1,0.5973925067579829,1
1,0.09885604248369306,1,1.2460403442382812,1,259.1577083814172,1,0.5973820268950253,1
1,0.09997345211343156,1,1.1881508827209473,1,257.70447160558274,1,0.5973731133513511,1
1,0.09995069598017481,1,1.1925129890441895,1,257.7293309524088,1,0.5973691876078205,1
1,0.09363773432084632,1,10.12994384765625,1,265.40104868378944,1,0.59731991060123,1
1,0.09249769427637788,1,9.989413261413574,1,266.8580768235116,1,0.5972971093892928,1
1,0.09989757077420647,1,1.1930603981018066,1,257.69742172153667,1,0.597278895658492,1
1,0.09419648283670934,1,3.4752273559570312,1,264.939863429253,1,0.5972585073091944,1
1,0.0928290076980719,1,15.965911865234375,1,265.8955344839104,1,0.5970844526605766,1
1,0.09874817032166483,1,1.2349414825439453,1,258.86510534509716,1,0.5969937519492142,1
1,0.09232370652691635,1,16.009153366088867,1,266.4073708400901,1,0.5969588553513794,1
1,0.09838402028700055,1,1.2522814273834229,1,259.2958599755659,1,0.5969581552966275,1
1,0.0995847753147695,1,1.193845272064209,1,257.7267975767969,1,0.5969420773462842,1
1,0.09270072902637705,1,3.709106922149658,1,266.4817649519649,1,0.5969154874879089,1
1,0.09262882352638813,1,16.39858055114746,1,265.8796088977769,1,0.5968569892048764,1
1,0.09832331562712016,1,1.2520558834075928,1,259.2543522117048,1,0.5968504160983652,1
1,0.09911124132136329,1,1.2110767364501953,1,258.2309519764156,1,0.596845316345764,1
1,0.09926253009849728,1,1.198906421661377,1,258.0051256778519,1,0.5968178358508619,1
1,0.09186931739534776,1,19.981412887573242,1,266.60213400976,1,0.5967829155641086,1
1,0.09129727540222587,1,45.858665466308594,1,266.0004081693888,1,0.5967315045837295,1
1,0.09831628523156366,1,1.2435901165008545,1,259.10461823327654,1,0.5967075346744859,1
1,0.09855538557333698,1,1.2284376621246338,1,258.74775608388484,1,0.5966643207069197,1
1,0.09314512515628504,1,10.037962913513184,1,265.2913342253957,1,0.5966453741399664,1
1,0.0981171706868057,1,1.2513759136199951,1,259.291173476837,1,0.5966440520820717,1
1,0.09804259144043903,1,1.2543785572052002,1,259.3687317441378,1,0.5966271715511337,1
1,0.09921177712246754,1,1.195399522781372,1,257.8297474557828,1,0.5966013979716465,1
1,0.09212581258971098,1,13.31322193145752,1,266.3886558547772,1,0.5965921860732198,1
1,0.09897526231132714,1,1.2069692611694336,1,258.08780800188117,1,0.5965588101256272,1
1,0.09113438815878727,1,45.88957595825195,1,266.0090125156698,1,0.5965514612374833,1
1,0.09266781892329645,1,10.439760208129883,1,265.7738079882951,1,0.596541911495127,1
1,0.09933249543554035,1,1.1879732608795166,1,257.5945979269108,1,0.5965302664745715,1
1,0.09215626738283356,1,4.177334308624268,1,266.7278442556641,1,0.596524912681813,1
1,0.0938823061537527,1,3.3419365882873535,1,264.5151697354536,1,0.5965067231237927,1
1,0.09923403480540605,1,1.1837329864501953,1,257.6173562902616,1,0.5964361666361967,1
1,0.09294866506481059,1,10.034192085266113,1,265.2849241237856,1,0.5964113311760971,1
1,0.09356255285432724,1,13.78997802734375,1,264.2475611831323,1,0.5963607420076441,1
1,0.09801653270654453,1,1.2514498233795166,1,259.0984400571405,1,0.5963542776353425,1
1,0.09082487218040114,1,49.66489028930664,1,266.0018547530578,1,0.5963538083892228,1
1,0.09281485446598481,1,10.104771614074707,1,265.37175412721484,1,0.59633700164526,1
1,0.09899264409452979,1,1.1912775039672852,1,257.81474984425427,1,0.5963333075098837,1
1,0.09814317554176355,1,1.2337217330932617,1,258.9045302392225,1,0.5963265667635276,1
1,0.09780645621139494,1,1.2494444847106934,1,259.33303921538715,1,0.5963207350338745,1
1,0.09868645645820473,1,1.2081336975097656,1,258.18030470433246,1,0.5963064965820971,1
1,0.09868488957993837,1,1.208061695098877,1,258.17623230627436,1,0.5963010202183985,1
1,0.0954169423219845,1,15.599987030029297,1,261.6718219214571,1,0.5962836879956172,1
1,0.09820531510398256,1,1.2291367053985596,1,258.7643198986808,1,0.596272720970071,1
1,0.09784659159469711,1,1.25555419921875,1,259.18774286726494,1,0.5962372518586355,1
1,0.09799557363352784,1,1.238800287246704,1,258.9683387349397,1,0.5962126506158892,1
1,0.09206579493462252,1,3.404207229614258,1,266.52724060114843,1,0.5962054390113575,1
1,0.0980614682286256,1,1.2344181537628174,1,258.8596558355608,1,0.5961914604122126,1
1,0.09804511377789227,1,1.2323682308197021,1,258.86127989876553,1,0.5961738358799367,1
1,0.0950084048155787,1,1.7437119483947754,1,262.72882643988305,1,0.5961404232236702,1
1,0.09076497407102568,1,45.96653366088867,1,266.0217886641024,1,0.5961373988781395,1
1,0.1171392658016095,1,0.9370090961456299,1,234.10494838410116,1,0.5961209679376092,1
1,0.09772058757870905,1,1.2493536472320557,1,259.21365214475816,1,0.5961139090934536,1
1,0.09263430525882022,1,6.347111225128174,1,265.5430241066724,1,0.5961136320554926,1
1,0.09847781554769186,1,1.2128057479858398,1,258.2346988413137,1,0.5961132390420035,1
1,0.0920983411133054,1,9.536340713500977,1,266.0572371110516,1,0.59609469916843,1
1,0.09779170221188827,1,1.2413902282714844,1,259.0980793833928,1,0.596092439161218,1
1,0.09164305448493382,1,4.998282432556152,1,266.8404588470471,1,0.5960665907757912,1
1,0.09857819220933461,1,1.203892707824707,1,258.0466703703808,1,0.5960606980248379,1
1,0.09149775215287348,1,15.898384094238281,1,266.3868269585559,1,0.5959764145335119,1
1,0.09778737912010249,1,1.235520839691162,1,258.9369445833797,1,0.5959425882574697,1
1,0.09045273398960174,1,49.67022705078125,1,266.00531310111495,1,0.5959250326466565,1
1,0.094306178003427,1,7.243253707885742,1,263.11849666986683,1,0.5959196036515696,1
1,0.09240806263210977,1,10.11732292175293,1,265.3827703450733,1,0.5958750893429524,1
1,0.09835474637807617,1,1.202812910079956,1,258.04396285878914,1,0.5957987618097659,1
1,0.09865273921558493,1,1.1879899501800537,1,257.62374941953937,1,0.5957671082459703,1
1,0.09714292894160526,1,1.2708930969238281,1,259.56729239986754,1,0.5957613926295292,1
1,0.09744679595657546,1,1.2457363605499268,1,259.1561249840963,1,0.5957442157405849,1
1,0.09233819102381557,1,10.057380676269531,1,265.3141734516078,1,0.5957297414063395,1
1,0.09231832328717204,1,10.07325553894043,1,265.3328625821849,1,0.59572414652171,1
1,0.09026097721487869,1,49.725067138671875,1,266.0129855140937,1,0.5957116966307168,1
1,0.09809516420948172,1,1.2140002250671387,1,258.25495877045694,1,0.5956871455370384,1
1,0.09730093949398166,1,1.251906394958496,1,259.25806996121685,1,0.595666590897712,1
1,0.09233555540738148,1,9.985699653625488,1,265.217260629531,1,0.5956365381351233,1
1,0.09758292038407879,1,1.2343993186950684,1,258.85202889441814,1,0.5956289405577938,1
1,0.09722945927418103,1,1.2529776096343994,1,259.3073431986301,1,0.5956278455993984,1
1,0.09184539853502671,1,9.885388374328613,1,265.8278034455102,1,0.5956106905450785,1
1,0.0976028617333633,1,1.2311134338378906,1,258.78887533495174,1,0.5955952883549717,1
1,0.09760111009204298,1,1.230888843536377,1,258.7806642400996,1,0.5955858774277988,1
1,0.09848639325586428,1,1.18538498878479,1,257.6292971202433,1,0.5955788133889175,1
1,0.09807222937673288,1,1.2057068347930908,1,258.16388586841947,1,0.5955784345324829,1
1,0.09802981621916473,1,1.2103476524353027,1,258.1958465261324,1,0.5955580672987085,1
1,0.09724122591255191,1,1.25673508644104,1,259.2042544090698,1,0.5955491851445528,1
1,0.09061201383738793,1,25.795534133911133,1,266.4978977260777,1,0.5954884382376296,1
1,0.09750297373506878,1,1.2308547496795654,1,258.7913960044331,1,0.5954815512649078,1
1,0.09804236313612735,1,1.2152767181396484,1,258.0907165659937,1,0.5954785337378463,1
1,0.09790092924572025,1,1.2121868133544922,1,258.2474313224665,1,0.5954547710412929,1
1,0.09165678232804109,1,4.113141059875488,1,266.17157509125025,1,0.5954429825411228,1
1,0.09713998209359409,1,1.246751308441162,1,259.1955662391161,1,0.5954233839795854,1
1,0.09718123808529322,1,1.2465262413024902,1,259.1308878814114,1,0.595413250032769,1
1,0.0983205318083824,1,1.1877851486206055,1,257.6537417339641,1,0.5954082583323049,1
1,0.09199037556565204,1,10.109875679016113,1,265.37706919932,1,0.5953846362144642,1
1,0.09739874103514212,1,1.2261719703674316,1,258.74671252384724,1,0.595320220755693,1
1,0.09708842380134675,1,1.2417922019958496,1,259.1289622465849,1,0.5953035381760133,1
1,0.09791125429029413,1,1.204254388809204,1,258.0537627562828,1,0.5952926480537123,1
1,0.08990258094946746,1,49.683006286621094,1,266.00356041442456,1,0.5952852073228093,1
1,0.09725898119019516,1,1.2360608577728271,1,258.8821559374118,1,0.5952798954719193,1
1,0.09712291118157235,1,1.238997220993042,1,259.05696066870615,1,0.5952788598654034,1
1,0.09689660956287449,1,1.250659465789795,1,259.3267225870371,1,0.5952586338406406,1
1,0.09000140651911581,1,45.477439880371094,1,266.0204276774777,1,0.5952277583433077,1
1,0.09815492067700105,1,1.1898481845855713,1,257.66572174819663,1,0.5952267957216768,1
1,0.09782478249003135,1,1.2014727592468262,1,258.07290047641834,1,0.5952092858496133,1
1,0.09804455003870649,1,1.1904125213623047,1,257.7727272266091,1,0.5951946665696298,1
1,0.09703836816627831,1,1.2413244247436523,1,259.07173158042616,1,0.5951940469971152,1
1,0.09709067420429807,1,1.245542287826538,1,258.9779776308247,1,0.5951708554352705,1
1,0.09695287457254143,1,1.2423498630523682,1,259.13140099984,1,0.5951483551480062,1
1,0.09069388269023915,1,15.655052185058594,1,266.5005723404038,1,0.5951341970014413,1
1,0.09688040641407569,1,1.2486045360565186,1,259.18980752750826,1,0.5951168879363751,1
1,0.08571589772641242,1,139.48924255371094,1,266.76227885553186,1,0.5951048608559228,1
1,0.09209387486015719,1,13.785545349121094,1,264.7329586796237,1,0.5950906544375187,1
1,0.09756302624798685,1,1.214085340499878,1,258.2624131095017,1,0.5950759338671435,1
1,0.09684139436328243,1,1.2455253601074219,1,259.1842138950615,1,0.5950664325030847,1
1,0.09669528770552782,1,1.256302833557129,1,259.36219730707654,1,0.5950569438065427,1
1,0.09908044905329205,1,5.161468982696533,1,256.06378977286005,1,0.5950411595935723,1
